#
# 3-day summary product timeseries for ucnrsanzaborrego
#
# Site: ucnrsanzaborrego
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 33.2401
# Lon: -116.3886
# Elev: 214
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-10-29
# Creation Time: 10:25:38
# Update Date: 2020-12-03
# Update Time: 05:58:07
# Final Processing Date:: 2020-12-03
# Final Processing Time:: 09:48:33
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2020-04-29,2020,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34926,0.34924,0.35,0.35224,0.38882,0.3967,0.40983,0.41277,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-04-30,2020,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34905,0.349,0.34983,0.35207,0.3897,0.39779,0.41062,0.41347,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-05-01,2020,122,69,ucnrsanzaborrego_2020_05_01_114505.jpg,93.81153,81.56025,58.25521,0.3491,0.40154,111.23623,26.96125,101.10072,30.02516,78.1997,32.5987,0.34851,0.0025,0.34883,0.35004,0.3511,0.38809,0.02552,0.39535,0.40715,0.41556,72.44989,NA,0,0,0,0,0.3488,0.34873,0.34965,0.35187,0.39057,0.39878,0.41139,0.41413,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-05-02,2020,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34854,0.34844,0.34947,0.35165,0.39136,0.39967,0.41209,0.41474,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-03,2020,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34829,0.34815,0.3493,0.35144,0.39201,0.40041,0.41269,0.41528,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-04,2020,125,69,ucnrsanzaborrego_2020_05_04_114506.jpg,94.68736,81.5228,58.25606,0.3477,0.40384,109.38675,27.002,98.1576,30.38849,75.21422,32.67429,0.34753,0.00228,0.34723,0.34854,0.35051,0.39274,0.02708,0.40384,0.41475,0.42092,73.30779,NA,0,0,0,0,0.34806,0.3479,0.34913,0.35124,0.39243,0.40098,0.41316,0.41573,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-05-05,2020,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34781,0.34763,0.34895,0.35103,0.39263,0.40139,0.41345,0.41613,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-06,2020,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3475,0.3473,0.34874,0.35075,0.39268,0.40168,0.41358,0.41651,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-07,2020,128,70,ucnrsanzaborrego_2020_05_07_114505.jpg,95.56474,81.77381,58.0745,0.34736,0.40594,109.89858,26.19111,97.94151,29.75515,74.42009,32.02907,0.3473,0.00252,0.34677,0.34831,0.35144,0.39535,0.02729,0.40615,0.41687,0.42266,74.12488,NA,0,0,0,0,0.34716,0.34694,0.3485,0.35045,0.3926,0.40187,0.41361,0.41687,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-05-08,2020,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34683,0.34659,0.34824,0.35015,0.39243,0.40198,0.41359,0.41723,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-05-09,2020,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34653,0.34626,0.34798,0.34989,0.39221,0.40203,0.41356,0.41756,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-05-10,2020,131,69,ucnrsanzaborrego_2020_05_10_114506.jpg,94.87145,81.65657,58.35578,0.34765,0.40391,110.62076,26.00112,98.90683,28.67173,75.91543,30.61991,0.34676,0.00256,0.34657,0.34827,0.35056,0.39257,0.02826,0.40376,0.41532,0.42263,74.64566,NA,0,0,0,0,0.3463,0.34601,0.34771,0.34969,0.39195,0.40203,0.41359,0.41789,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-05-11,2020,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3461,0.34578,0.34745,0.34952,0.39148,0.40199,0.41356,0.4182,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-05-12,2020,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34591,0.34556,0.3472,0.34936,0.39066,0.40194,0.41338,0.4185,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-05-13,2020,134,72,ucnrsanzaborrego_2020_05_13_114505.jpg,94.46889,81.59718,60.95285,0.34426,0.39857,108.03738,26.34688,97.22859,30.11054,76.66893,32.56668,0.345,0.00187,0.34479,0.34564,0.34754,0.38915,0.02728,0.40043,0.41045,0.41688,75.6282,NA,0,0,0,0,0.34573,0.34534,0.34697,0.34921,0.38969,0.40189,0.41311,0.41879,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-05-14,2020,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34557,0.34514,0.34676,0.34907,0.38871,0.40186,0.41282,0.41906,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-15,2020,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34543,0.34497,0.34659,0.34895,0.3879,0.40186,0.41258,0.41932,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-16,2020,137,73,ucnrsanzaborrego_2020_05_16_114505.jpg,94.32081,81.26565,59.10525,0.34627,0.40189,106.82772,26.32547,96.24171,29.64227,75.29444,32.18798,0.34589,0.00234,0.34533,0.34662,0.34952,0.38985,0.03123,0.40189,0.41272,0.41693,76.31086,NA,0,0,0,0,0.34533,0.34484,0.34646,0.34887,0.38743,0.40191,0.41245,0.41957,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-05-17,2020,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34527,0.34477,0.34637,0.34882,0.38723,0.40197,0.41235,0.41978,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-18,2020,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34527,0.34473,0.3463,0.34882,0.38713,0.40197,0.41219,0.41992,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-19,2020,140,67,ucnrsanzaborrego_2020_05_19_114505.jpg,94.83069,81.87086,61.81849,0.34325,0.39758,107.59222,29.26953,99.317,32.8191,81.57598,36.51409,0.34436,0.00228,0.34401,0.34486,0.34787,0.38017,0.03792,0.39293,0.40854,0.41468,76.94477,NA,0,0,0,0,0.3453,0.34474,0.34627,0.34884,0.3871,0.40193,0.412,0.42,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-05-20,2020,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34534,0.34475,0.34625,0.34887,0.38714,0.40185,0.41182,0.42004,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-05-21,2020,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34538,0.34476,0.34625,0.3489,0.38721,0.40175,0.4117,0.42004,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-05-22,2020,143,75,ucnrsanzaborrego_2020_05_22_114506.jpg,95.25946,81.83724,60.28738,0.34475,0.40129,105.65483,25.47361,95.71011,29.45827,75.81932,32.14926,0.34522,0.0024,0.34453,0.34584,0.34889,0.38783,0.03374,0.40175,0.41266,0.41779,77.52804,NA,0,0,0,0,0.3454,0.34476,0.34626,0.34892,0.3873,0.40164,0.41168,0.42003,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-05-23,2020,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34543,0.34478,0.34628,0.34896,0.38756,0.40153,0.41178,0.42001,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-05-24,2020,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34552,0.34486,0.3463,0.34905,0.38807,0.40142,0.41198,0.41999,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-05-25,2020,146,75,ucnrsanzaborrego_2020_05_25_114505.jpg,96.03174,82.15019,60.02496,0.34487,0.40314,105.40069,26.17106,95.53777,30.24654,75.24301,32.94003,0.34584,0.00251,0.34483,0.34629,0.3497,0.38876,0.03526,0.40314,0.4139,0.42037,78.05809,NA,0,0,0,0,0.34563,0.34497,0.34631,0.34916,0.3887,0.40134,0.41224,0.41998,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-05-26,2020,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34575,0.34508,0.34632,0.34928,0.38933,0.40128,0.41253,0.42,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-27,2020,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34583,0.34516,0.34632,0.34938,0.38984,0.40127,0.4128,0.42006,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-28,2020,149,67,ucnrsanzaborrego_2020_05_28_114505.jpg,96.54767,82.18541,59.22292,0.34538,0.40574,107.95389,23.94075,95.98348,27.26664,73.37135,29.77201,0.34611,0.00261,0.34524,0.3465,0.34991,0.39505,0.03298,0.40827,0.41506,0.42159,78.53338,NA,0,0,0,0,0.34586,0.34518,0.3463,0.34942,0.39011,0.4013,0.41301,0.42018,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-05-29,2020,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34584,0.34516,0.34627,0.34942,0.39014,0.40138,0.41321,0.42031,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-05-30,2020,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34581,0.34512,0.34625,0.3494,0.39003,0.4015,0.41343,0.42044,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-05-31,2020,152,45,ucnrsanzaborrego_2020_05_31_114506.jpg,89.85448,76.23975,54.86842,0.34503,0.40665,110.37443,24.18869,99.46516,27.09316,77.73453,29.37919,0.34608,0.00219,0.34581,0.34764,0.34895,0.38827,0.02648,0.39955,0.40847,0.41457,78.95174,NA,0,0,0,0,0.34577,0.34508,0.34623,0.34936,0.38984,0.40164,0.41366,0.42056,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-06-01,2020,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34572,0.34502,0.34621,0.34932,0.38962,0.4018,0.4139,0.42068,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-02,2020,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34567,0.34497,0.3462,0.34929,0.38942,0.40197,0.41412,0.42079,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-03,2020,155,63,ucnrsanzaborrego_2020_06_03_121505.jpg,92.95342,80.02837,57.71707,0.3469,0.40292,107.26299,21.25549,96.29186,24.35637,73.81934,26.99366,0.34704,0.00287,0.34643,0.3484,0.35072,0.39193,0.03514,0.40113,0.41818,0.42686,79.31153,NA,0,0,0,0,0.34562,0.34491,0.34619,0.34928,0.38928,0.40216,0.41432,0.42091,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-06-04,2020,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34554,0.34481,0.34618,0.34927,0.3891,0.40235,0.4145,0.42102,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-05,2020,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34543,0.34466,0.34617,0.34924,0.38879,0.40254,0.41468,0.42114,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-06,2020,158,59,ucnrsanzaborrego_2020_06_06_114506.jpg,87.71858,76.16799,57.89361,0.34344,0.39552,107.10183,27.90412,98.0233,31.64807,79.7678,35.61236,0.34399,0.00207,0.34319,0.34487,0.34781,0.38361,0.04165,0.40252,0.41303,0.42044,79.61107,NA,0,0,0,0,0.34528,0.34449,0.34615,0.3492,0.38842,0.40273,0.41486,0.42127,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-06-07,2020,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34514,0.34431,0.34614,0.34917,0.38808,0.40291,0.41504,0.4214,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-06-08,2020,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34502,0.34416,0.34612,0.34915,0.38783,0.40307,0.41521,0.42154,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-06-09,2020,161,70,ucnrsanzaborrego_2020_06_09_114505.jpg,89.58379,76.1359,56.0004,0.34339,0.40404,104.69031,25.95831,94.67442,29.9241,75.42019,33.38084,0.34434,0.00248,0.34351,0.34478,0.34868,0.38859,0.03991,0.40397,0.41616,0.42217,79.84928,NA,0,0,0,0,0.34495,0.34406,0.34609,0.34915,0.38776,0.40321,0.41538,0.4217,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-06-10,2020,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34491,0.34399,0.34606,0.3492,0.38789,0.40334,0.41554,0.42187,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-06-11,2020,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34489,0.34393,0.34601,0.34927,0.38818,0.40346,0.41572,0.42206,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-06-12,2020,164,68,ucnrsanzaborrego_2020_06_12_114506.jpg,89.62048,76.12934,55.66524,0.34383,0.40476,104.36988,25.75727,94.26652,28.35361,74.55265,31.09352,0.34499,0.00303,0.34379,0.34663,0.34945,0.38816,0.0384,0.39708,0.41637,0.42329,79.97336,NA,0,0,0,0,0.34487,0.34387,0.34596,0.34936,0.38855,0.40358,0.41589,0.42225,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-06-13,2020,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34486,0.34382,0.3459,0.34945,0.38896,0.40371,0.41606,0.42246,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-14,2020,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34485,0.34378,0.34584,0.34952,0.38936,0.40383,0.41622,0.42268,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-15,2020,167,75,ucnrsanzaborrego_2020_06_15_114506.jpg,89.44504,75.55368,54.40096,0.34437,0.40768,103.20919,24.5839,92.88315,28.57444,73.05242,31.51113,0.34494,0.0026,0.3438,0.34499,0.34967,0.39046,0.03633,0.40601,0.41592,0.42232,80.13683,NA,0,0,0,0,0.34485,0.34376,0.34578,0.34957,0.38968,0.40396,0.41637,0.42289,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-06-16,2020,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34487,0.34377,0.34571,0.34961,0.39002,0.40409,0.4165,0.42311,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-17,2020,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34493,0.34385,0.34565,0.34967,0.39044,0.40422,0.41659,0.42333,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-18,2020,170,69,ucnrsanzaborrego_2020_06_18_114505.jpg,89.7861,76.02805,55.10271,0.34415,0.40642,104.63013,25.56617,94.08229,30.02278,73.95941,33.04856,0.34485,0.00272,0.34373,0.3449,0.35002,0.39141,0.03639,0.40793,0.41659,0.42274,80.18484,NA,0,0,0,0,0.34502,0.34395,0.34559,0.34974,0.3909,0.40436,0.41667,0.42355,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-06-19,2020,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34511,0.34405,0.34554,0.3498,0.39135,0.40451,0.41675,0.42376,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-06-20,2020,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34518,0.34414,0.3455,0.34985,0.39174,0.40466,0.41685,0.42396,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-06-21,2020,173,75,ucnrsanzaborrego_2020_06_21_114506.jpg,89.95268,76.0252,54.6377,0.3446,0.40773,103.14181,24.78209,92.57151,28.54927,72.18898,31.35542,0.34539,0.00285,0.3443,0.3459,0.3504,0.39193,0.03685,0.40772,0.41748,0.425,80.1866,NA,0,0,0,0,0.34521,0.34418,0.34546,0.34988,0.39201,0.40482,0.41697,0.42415,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2020-06-22,2020,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3452,0.34418,0.34544,0.34986,0.39215,0.40499,0.41708,0.42433,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-06-23,2020,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34517,0.34417,0.34542,0.34982,0.39222,0.40516,0.41718,0.42451,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-06-24,2020,176,75,ucnrsanzaborrego_2020_06_24_114506.jpg,88.17159,74.32507,53.09023,0.34476,0.40898,104.95598,20.56673,94.13185,24.63723,73.02137,26.98015,0.34567,0.00259,0.34481,0.34658,0.34997,0.39139,0.0326,0.40167,0.41557,0.42421,80.14952,NA,0,0,0,0,0.34513,0.34415,0.34541,0.34975,0.39223,0.40533,0.41727,0.42469,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-06-25,2020,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34508,0.34413,0.34541,0.34968,0.39223,0.40551,0.41736,0.42487,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-26,2020,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34504,0.3441,0.34541,0.34961,0.39223,0.40568,0.41748,0.42504,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-27,2020,179,73,ucnrsanzaborrego_2020_06_27_114506.jpg,90.16439,76.14007,53.90538,0.34576,0.40945,103.63582,21.77764,92.07811,25.32644,70.96006,28.41569,0.34518,0.00233,0.34443,0.34596,0.34879,0.3946,0.03539,0.4061,0.42014,0.42503,80.04884,NA,0,0,0,0,0.34501,0.34408,0.34541,0.34958,0.39228,0.40585,0.41764,0.42522,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2020-06-28,2020,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34498,0.34406,0.34541,0.34955,0.39235,0.40603,0.41786,0.4254,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2020-06-29,2020,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34495,0.34401,0.34542,0.34951,0.39238,0.40619,0.41811,0.42557,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2020-06-30,2020,182,75,ucnrsanzaborrego_2020_06_30_114505.jpg,91.03219,76.43908,55.12715,0.34339,0.40895,102.82138,23.3024,92.18766,27.37507,72.46573,30.3981,0.3444,0.00281,0.34328,0.3451,0.34929,0.39121,0.03664,0.40569,0.41691,0.42497,79.88536,NA,0,0,0,0,0.34491,0.34396,0.34542,0.34948,0.3924,0.40635,0.41838,0.42575,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2020-07-01,2020,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34486,0.34391,0.34541,0.34944,0.39243,0.40651,0.41867,0.42592,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2020-07-02,2020,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34483,0.34385,0.34541,0.3494,0.39249,0.40666,0.41894,0.4261,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2020-07-03,2020,185,75,ucnrsanzaborrego_2020_07_03_114505.jpg,91.12371,77.01374,56.06866,0.3435,0.40643,103.54744,23.91241,92.79738,27.56948,72.68918,30.88429,0.34477,0.0026,0.34391,0.34484,0.34989,0.39169,0.0387,0.40643,0.41883,0.42592,79.66102,NA,0,0,0,0,0.3448,0.34382,0.3454,0.34938,0.39258,0.4068,0.41918,0.42627,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
